,administrator,analyst,architect,developer,director,engineer,leadership,manager,specialist
cisa,0.014712007934084715,0.0,0.004203361690390674,0.0063610231147546775,0.0,0.0009505824778757031,0.007464953408918151,0.009754987457604298,0.01692898326568335
specifically,0.014712007934084715,0.007653503438191956,0.0,0.012722046229509355,0.010790490115357342,0.0014258737168135547,0.007464953408918151,0.007316240593203223,0.0
work life,0.014712007934084715,0.0,0.008406723380781349,0.0,0.010790490115357342,0.0014258737168135547,0.005598715056688614,0.012193734322005371,0.008464491632841674
additional information,0.014712007934084715,0.007653503438191956,0.014711765916367364,0.0,0.017984150192262238,0.0019011649557514063,0.011197430113377227,0.004877493728802149,0.0
kerberos,0.014712007934084715,0.0,0.002101680845195337,0.0063610231147546775,0.0035968300384524475,0.0004752912389378516,0.0018662383522295377,0.0024387468644010745,0.0
assignment,0.014712007934084715,0.030614013752767823,0.014711765916367364,0.0,0.017984150192262238,0.0009505824778757031,0.01679614517006584,0.017071228050807522,0.0
ass,0.014712007934084715,0.015307006876383911,0.0504403402846881,0.031805115573773385,0.007193660076904895,0.0,0.01679614517006584,0.009754987457604298,0.0
security clearance,0.014712007934084715,0.0,0.002101680845195337,0.0,0.021580980230714683,0.0014258737168135547,0.005598715056688614,0.012193734322005371,0.0338579665313667
encourage,0.014712007934084715,0.0,0.016813446761562698,0.01908306934426403,0.007193660076904895,0.0038023299115028126,0.029859813635672604,0.02682621550841182,0.0
contributing,0.014712007934084715,0.0,0.002101680845195337,0.012722046229509355,0.007193660076904895,0.0019011649557514063,0.014929906817836302,0.004877493728802149,0.0
data protection,0.014712007934084715,0.007653503438191956,0.0,0.0063610231147546775,0.0035968300384524475,0.0004752912389378516,0.005598715056688614,0.019509974915208596,0.0
college,0.014712007934084715,0.0,0.035728574368320734,0.031805115573773385,0.032371470346072025,0.0038023299115028126,0.01679614517006584,0.009754987457604298,0.0
train,0.014712007934084715,0.0,0.008406723380781349,0.0,0.007193660076904895,0.0009505824778757031,0.011197430113377227,0.007316240593203223,0.01692898326568335
matching,0.014712007934084715,0.0,0.008406723380781349,0.012722046229509355,0.017984150192262238,0.0019011649557514063,0.011197430113377227,0.017071228050807522,0.0
exposure,0.014712007934084715,0.0,0.014711765916367364,0.01908306934426403,0.010790490115357342,0.0009505824778757031,0.0037324767044590755,0.007316240593203223,0.0
technical solution,0.014712007934084715,0.022960510314575865,0.0063050425355860125,0.01908306934426403,0.01438732015380979,0.0,0.0037324767044590755,0.009754987457604298,0.0
technical issue,0.014712007934084715,0.015307006876383911,0.004203361690390674,0.01908306934426403,0.01438732015380979,0.0,0.005598715056688614,0.0,0.008464491632841674
equivalent year,0.014712007934084715,0.015307006876383911,0.03993193605871141,0.0,0.007193660076904895,0.0,0.0037324767044590755,0.007316240593203223,0.008464491632841674
disability,0.014712007934084715,0.0,0.010508404225976688,0.0,0.0035968300384524475,0.02661630938051969,0.007464953408918151,0.007316240593203223,0.008464491632841674
accelerating,0.014667674864742691,0.0,0.0,0.0,0.0,0.0007446355704847417,0.011695292033393928,0.0,0.0
debugging,0.014667674864742691,0.0,0.0065853783403885535,0.0,0.028175646511021724,0.0,0.0,0.0,0.0
sailpoint identitynow,0.014667674864742691,0.0,0.0,0.0,0.011270258604408688,0.0,0.0,0.0,0.013261261810694874
solution ensure,0.014667674864742691,0.0,0.0065853783403885535,0.0,0.011270258604408688,0.0,0.0,0.0,0.0
j2ee,0.014667674864742691,0.0,0.0,0.009965771905468122,0.016905387906613032,0.0,0.0,0.0,0.0
application year,0.014667674864742691,0.0,0.0032926891701942768,0.0,0.0,0.0,0.002923823008348482,0.0,0.0
unsolicited resume,0.014667674864742691,0.0,0.0032926891701942768,0.0,0.0,0.0,0.008771469025045445,0.0,0.0
stem,0.014667674864742691,0.0,0.013170756680777107,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
authentication solution,0.014667674864742691,0.0,0.0,0.009965771905468122,0.016905387906613032,0.0,0.0,0.0,0.0
vault,0.014667674864742691,0.0,0.0,0.0,0.0,0.0,0.002923823008348482,0.0,0.013261261810694874
85,0.014667674864742691,0.0,0.0,0.0,0.005635129302204344,0.0,0.002923823008348482,0.0,0.0
ping identity,0.014667674864742691,0.0,0.0,0.009965771905468122,0.022540517208817376,0.0,0.0,0.0,0.0
resort,0.014667674864742691,0.0,0.026341513361554214,0.0,0.0,0.0,0.0,0.01910384111749453,0.0
support enterprise,0.014667674864742691,0.03597207626827433,0.0,0.0,0.0,0.0,0.008771469025045445,0.0,0.0
hotel,0.014667674864742691,0.0,0.0,0.0,0.005635129302204344,0.0,0.0,0.003820768223498906,0.0
legal,0.014503974534001422,0.006916506650375638,0.02469088380007713,0.005748486171293522,0.009751416099358628,0.0021476145150563382,0.013492226224105272,0.044078137659261385,0.0
influence,0.014503974534001422,0.006916506650375638,0.009496493769260435,0.02874243085646761,0.009751416099358628,0.011597118381304226,0.060715018008473724,0.041874230776298316,0.0
listed,0.014503974534001422,0.006916506650375638,0.009496493769260435,0.011496972342587043,0.009751416099358628,0.00042952290301126765,0.008432641390065795,0.017631255063704554,0.0
helping,0.014503974534001422,0.013833013300751276,0.01139579252311252,0.011496972342587043,0.022753304231836795,0.004724751933123944,0.02192486761417107,0.03526251012740911,0.0
disaster recovery,0.014503974534001422,0.020749519951126914,0.00569789626155626,0.0,0.006500944066239084,0.0017180916120450706,0.006746113112052636,0.0022039068829630692,0.022948201360354588
diversity inclusion,0.014503974534001422,0.006916506650375638,0.009496493769260435,0.005748486171293522,0.013001888132478169,0.0008590458060225353,0.011805697946092113,0.013223441297778415,0.0
expected,0.014503974534001422,0.006916506650375638,0.03798597507704174,0.011496972342587043,0.019502832198717256,0.003436183224090141,0.025297924170197387,0.03526251012740911,0.0
year identity,0.014503974534001422,0.006916506650375638,0.015194390030816693,0.005748486171293522,0.009751416099358628,0.0,0.003373056556026318,0.006611720648889208,0.00764940045345153
robust,0.014503974534001422,0.0,0.013295091276964606,0.005748486171293522,0.016252360165597713,0.001288568709033803,0.006746113112052636,0.006611720648889208,0.00764940045345153
desire,0.014503974534001422,0.0,0.007597195015408347,0.005748486171293522,0.013001888132478169,0.00042952290301126765,0.003373056556026318,0.0044078137659261385,0.00764940045345153
talented,0.014503974534001422,0.006916506650375638,0.007597195015408347,0.011496972342587043,0.013001888132478169,0.004724751933123944,0.020238339336157908,0.019835161946667623,0.0
interest,0.014503974534001422,0.006916506650375638,0.013295091276964606,0.011496972342587043,0.013001888132478169,0.001288568709033803,0.015178754502118431,0.008815627531852277,0.0
strong written,0.014503974534001422,0.006916506650375638,0.013295091276964606,0.0,0.009751416099358628,0.0008590458060225353,0.008432641390065795,0.008815627531852277,0.00764940045345153
provide technical,0.014503974534001422,0.0,0.00569789626155626,0.005748486171293522,0.003250472033119542,0.00042952290301126765,0.003373056556026318,0.006611720648889208,0.01529880090690306
harassment,0.014503974534001422,0.006916506650375638,0.0037985975077041733,0.0,0.006500944066239084,0.0008590458060225353,0.003373056556026318,0.0022039068829630692,0.00764940045345153
possible,0.014503974534001422,0.013833013300751276,0.013295091276964606,0.0,0.029254248298075883,0.0021476145150563382,0.018551811058144747,0.02644688259555683,0.03059760181380612
emerging technology,0.014503974534001422,0.006916506650375638,0.0037985975077041733,0.017245458513880565,0.003250472033119542,0.001288568709033803,0.013492226224105272,0.008815627531852277,0.0
flexibility,0.014503974534001422,0.013833013300751276,0.02469088380007713,0.011496972342587043,0.013001888132478169,0.00730188935119155,0.040476678672315816,0.015427348180741483,0.0
motivated,0.014503974534001422,0.0,0.02279158504622504,0.005748486171293522,0.019502832198717256,0.0021476145150563382,0.02192486761417107,0.022039068829630692,0.022948201360354588
check,0.014503974534001422,0.006916506650375638,0.015194390030816693,0.011496972342587043,0.019502832198717256,0.003006660321078873,0.025297924170197387,0.024242975712593758,0.0
installation,0.014503974534001422,0.020749519951126914,0.009496493769260435,0.0,0.003250472033119542,0.00042952290301126765,0.010119169668078954,0.008815627531852277,0.00764940045345153
detailed,0.014503974534001422,0.013833013300751276,0.028489481307781304,0.04023940319905465,0.016252360165597713,0.00042952290301126765,0.006746113112052636,0.008815627531852277,0.0
fortune,0.014503974534001422,0.0,0.013295091276964606,0.017245458513880565,0.022753304231836795,0.002577137418067606,0.013492226224105272,0.006611720648889208,0.00764940045345153
edge,0.014503974534001422,0.013833013300751276,0.0,0.017245458513880565,0.019502832198717256,0.0008590458060225353,0.005059584834039477,0.013223441297778415,0.00764940045345153
account management,0.014503974534001422,0.006916506650375638,0.00569789626155626,0.005748486171293522,0.003250472033119542,0.0017180916120450706,0.006746113112052636,0.0022039068829630692,0.0
discrimination,0.014503974534001422,0.020749519951126914,0.009496493769260435,0.0,0.013001888132478169,0.003865706127101409,0.01686528278013159,0.011019534414815346,0.01529880090690306
rest api,0.014459701144902543,0.0,0.0,0.0,0.025924399725655356,0.0,0.0,0.0,0.0
software company,0.014459701144902543,0.01379078802113303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
convera,0.014459701144902543,0.0,0.011361006861066362,0.0,0.0,0.0,0.0,0.0,0.0
mountain company,0.014459701144902543,0.0,0.022722013722132724,0.0,0.0,0.0,0.0,0.0,0.0
solution identity,0.014459701144902543,0.01379078802113303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtn co,0.014459701144902543,0.0,0.022722013722132724,0.0,0.0,0.0,0.0,0.0,0.0
mtn,0.014459701144902543,0.0,0.022722013722132724,0.0,0.0,0.0,0.0,0.0,0.0
building data,0.014459701144902543,0.0,0.0,0.0,0.0,0.0,0.003362760299299764,0.0,0.0
nosql database,0.014459701144902543,0.01379078802113303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
identify access,0.014459701144902543,0.0,0.0,0.0,0.0,0.0,0.003362760299299764,0.0,0.0
technology like,0.014459701144902543,0.0,0.0,0.022923755658188532,0.0,0.0,0.0,0.0,0.0
alterra mountain,0.014459701144902543,0.0,0.022722013722132724,0.0,0.0,0.0,0.0,0.0,0.0
alterra mtn,0.014459701144902543,0.0,0.022722013722132724,0.0,0.0,0.0,0.0,0.0,0.0
shared inc,0.014459701144902543,0.0,0.022722013722132724,0.0,0.0,0.0,0.0,0.0,0.0
140 000,0.014459701144902543,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
scanning,0.014459701144902543,0.0,0.0,0.011461877829094266,0.0,0.0,0.0,0.0,0.0
engineer product,0.014459701144902543,0.0,0.0,0.0,0.006481099931413839,0.0,0.0,0.0,0.0
thycotic,0.014459701144902543,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
solution protect,0.014459701144902543,0.0,0.0,0.0,0.0,0.0,0.006725520598599528,0.0,0.0
laboratory,0.014459701144902543,0.0,0.0,0.0,0.0,0.0,0.003362760299299764,0.0,0.0
scaling,0.014459701144902543,0.0,0.0,0.0,0.0,0.0,0.0,0.017577435649315274,0.0
co shared,0.014459701144902543,0.0,0.022722013722132724,0.0,0.0,0.0,0.0,0.0,0.0
vaccine,0.01337455266734974,0.0,0.012610085071172025,0.03816613868852806,0.025177810269167135,0.0019011649557514063,0.01679614517006584,0.02682621550841182,0.0
hired,0.01337455266734974,0.007653503438191956,0.010508404225976688,0.0,0.021580980230714683,0.0019011649557514063,0.009331191761147689,0.03170370923721397,0.0
science related,0.01337455266734974,0.007653503438191956,0.021016808451953375,0.0,0.021580980230714683,0.0,0.0037324767044590755,0.014632481186406447,0.008464491632841674
met,0.01337455266734974,0.007653503438191956,0.02522017014234405,0.0,0.007193660076904895,0.0023764561946892577,0.01679614517006584,0.012193734322005371,0.0
bi,0.01337455266734974,0.007653503438191956,0.008406723380781349,0.0,0.03956513042297692,0.0019011649557514063,0.009331191761147689,0.0024387468644010745,0.0
governance administration,0.01337455266734974,0.007653503438191956,0.014711765916367364,0.02544409245901871,0.0035968300384524475,0.0,0.009331191761147689,0.004877493728802149,0.0
salary,0.01337455266734974,0.0,0.0063050425355860125,0.0,0.01438732015380979,0.013308154690259845,0.0037324767044590755,0.024387468644010743,0.01692898326568335
art,0.01337455266734974,0.015307006876383911,0.014711765916367364,0.0063610231147546775,0.007193660076904895,0.0004752912389378516,0.0018662383522295377,0.0,0.0
benefits,0.01337455266734974,0.022960510314575865,0.008406723380781349,0.0,0.0035968300384524475,0.02661630938051969,0.009331191761147689,0.007316240593203223,0.0
year information,0.01337455266734974,0.007653503438191956,0.018915127606758037,0.012722046229509355,0.0035968300384524475,0.0,0.013063668465606765,0.007316240593203223,0.0
of,0.01337455266734974,0.007653503438191956,0.014711765916367364,0.0,0.017984150192262238,0.4520019682298968,0.005598715056688614,0.012193734322005371,0.0
automate,0.01337455266734974,0.015307006876383911,0.002101680845195337,0.01908306934426403,0.007193660076904895,0.0,0.0018662383522295377,0.007316240593203223,0.0
increase,0.01337455266734974,0.015307006876383911,0.010508404225976688,0.0,0.010790490115357342,0.0004752912389378516,0.007464953408918151,0.012193734322005371,0.0
awareness,0.01337455266734974,0.007653503438191956,0.002101680845195337,0.0,0.0,0.0004752912389378516,0.009331191761147689,0.007316240593203223,0.008464491632841674
familiar,0.01337455266734974,0.030614013752767823,0.033626893523125395,0.02544409245901871,0.0035968300384524475,0.0004752912389378516,0.007464953408918151,0.0,0.0
working relationship,0.01337455266734974,0.007653503438191956,0.004203361690390674,0.0063610231147546775,0.0,0.0014258737168135547,0.014929906817836302,0.004877493728802149,0.0
actual,0.01337455266734974,0.0,0.0063050425355860125,0.0063610231147546775,0.0,0.0009505824778757031,0.005598715056688614,0.012193734322005371,0.008464491632841674
security solution,0.01337455266734974,0.0,0.0063050425355860125,0.0063610231147546775,0.0035968300384524475,0.0,0.011197430113377227,0.019509974915208596,0.008464491632841674
actively,0.01337455266734974,0.0,0.004203361690390674,0.0,0.0035968300384524475,0.0028517474336271094,0.014929906817836302,0.014632481186406447,0.008464491632841674
the,0.01337455266734974,0.015307006876383911,0.008406723380781349,0.0,0.01438732015380979,0.5751023991148004,0.009331191761147689,0.007316240593203223,0.0
selection,0.01337455266734974,0.015307006876383911,0.018915127606758037,0.012722046229509355,0.0,0.0004752912389378516,0.005598715056688614,0.004877493728802149,0.0
strategic planning,0.01337455266734974,0.0,0.008406723380781349,0.0063610231147546775,0.007193660076904895,0.0014258737168135547,0.005598715056688614,0.012193734322005371,0.0
least year,0.01337455266734974,0.030614013752767823,0.012610085071172025,0.0063610231147546775,0.0,0.0,0.011197430113377227,0.03901994983041719,0.008464491632841674
microsoft azure,0.01337455266734974,0.015307006876383911,0.0063050425355860125,0.02544409245901871,0.0,0.0004752912389378516,0.0018662383522295377,0.004877493728802149,0.0
brand,0.01337455266734974,0.0,0.014711765916367364,0.012722046229509355,0.010790490115357342,0.0023764561946892577,0.022394860226754455,0.017071228050807522,0.0
manages,0.01337455266734974,0.03826751719095978,0.0063050425355860125,0.0063610231147546775,0.0,0.0052282036283163675,0.027993575283443067,0.03901994983041719,0.0
create maintain,0.01337455266734974,0.04592102062915173,0.018915127606758037,0.0,0.0035968300384524475,0.0,0.0018662383522295377,0.007316240593203223,0.01692898326568335
load,0.01337455266734974,0.007653503438191956,0.0,0.012722046229509355,0.01438732015380979,0.0009505824778757031,0.0037324767044590755,0.004877493728802149,0.0
another,0.01337455266734974,0.007653503438191956,0.010508404225976688,0.0,0.01438732015380979,0.0019011649557514063,0.009331191761147689,0.02194872177960967,0.0
successfully,0.01337455266734974,0.0,0.014711765916367364,0.0063610231147546775,0.017984150192262238,0.0019011649557514063,0.01679614517006584,0.02194872177960967,0.0
consists,0.01335119530624008,0.008489041483959578,0.0069933682103844015,0.0,0.0,0.0010543581973640895,0.004139953661476508,0.005409972953685065,0.0
made,0.01335119530624008,0.0,0.016317859157563605,0.0,0.01595799343595144,0.0031630745920922685,0.02069976830738254,0.03516482419895292,0.0
tooling,0.01335119530624008,0.0,0.0069933682103844015,0.0,0.00398949835898786,0.0005271790986820448,0.006209930492214762,0.0027049864768425324,0.0
enables,0.01335119530624008,0.0,0.0023311227367948007,0.0,0.00398949835898786,0.002108716394728179,0.012419860984429524,0.016229918861055195,0.0
solution meet,0.01335119530624008,0.0,0.0023311227367948007,0.007055460226504427,0.01595799343595144,0.0,0.008279907322953016,0.013524932384212662,0.0
escalated,0.01335119530624008,0.008489041483959578,0.0023311227367948007,0.007055460226504427,0.0,0.0005271790986820448,0.006209930492214762,0.0,0.0
technical expertise,0.01335119530624008,0.0,0.004662245473589601,0.007055460226504427,0.0,0.0015815372960461343,0.01034988415369127,0.0027049864768425324,0.0
capable,0.01335119530624008,0.016978082967919157,0.0023311227367948007,0.0,0.0,0.0005271790986820448,0.006209930492214762,0.01081994590737013,0.0
committed providing,0.01335119530624008,0.03395616593583831,0.013986736420768803,0.0,0.00797899671797572,0.0,0.008279907322953016,0.01081994590737013,0.0
retirement plan,0.01335119530624008,0.0,0.011655613683974003,0.014110920453008853,0.01196849507696358,0.0,0.01034988415369127,0.013524932384212662,0.0
security risk,0.01335119530624008,0.0,0.009324490947179203,0.014110920453008853,0.0,0.0005271790986820448,0.006209930492214762,0.005409972953685065,0.0
primarily,0.01335119530624008,0.008489041483959578,0.03263571831512721,0.0,0.00797899671797572,0.0,0.002069976830738254,0.013524932384212662,0.0
premise,0.01335119530624008,0.0,0.009324490947179203,0.035277301132522136,0.00398949835898786,0.0,0.0,0.005409972953685065,0.009388565797625965
solution design,0.01335119530624008,0.0,0.013986736420768803,0.028221840906017707,0.00398949835898786,0.0,0.008279907322953016,0.008114959430527598,0.0
four,0.01335119530624008,0.008489041483959578,0.016317859157563605,0.0,0.0,0.002108716394728179,0.014489837815167779,0.008114959430527598,0.0
depth knowledge,0.01335119530624008,0.0,0.004662245473589601,0.0,0.0,0.002108716394728179,0.02069976830738254,0.0027049864768425324,0.01877713159525193
must strong,0.01335119530624008,0.0,0.004662245473589601,0.007055460226504427,0.01196849507696358,0.0,0.01034988415369127,0.008114959430527598,0.0
access certification,0.01335119530624008,0.0,0.013986736420768803,0.007055460226504427,0.0,0.0010543581973640895,0.008279907322953016,0.005409972953685065,0.0
mysql,0.01335119530624008,0.008489041483959578,0.0023311227367948007,0.0,0.02393699015392716,0.0005271790986820448,0.002069976830738254,0.0,0.0
machine learning,0.01335119530624008,0.0,0.0023311227367948007,0.0,0.02393699015392716,0.0005271790986820448,0.004139953661476508,0.0027049864768425324,0.0
section,0.01335119530624008,0.0,0.018648981894358405,0.0,0.01196849507696358,0.0005271790986820448,0.006209930492214762,0.01081994590737013,0.0
acquired,0.01335119530624008,0.008489041483959578,0.0069933682103844015,0.0,0.0,0.0005271790986820448,0.002069976830738254,0.0027049864768425324,0.0
diverse inclusive,0.01335119530624008,0.0,0.0069933682103844015,0.014110920453008853,0.00797899671797572,0.0,0.004139953661476508,0.01893490533789773,0.0
great place,0.013295309989501302,0.013833013300751276,0.00569789626155626,0.005748486171293522,0.003250472033119542,0.0021476145150563382,0.008432641390065795,0.008815627531852277,0.0
in depth,0.013295309989501302,0.006916506650375638,0.013295091276964606,0.005748486171293522,0.0,0.003436183224090141,0.026984452448210544,0.006611720648889208,0.022948201360354588
player,0.013295309989501302,0.006916506650375638,0.009496493769260435,0.017245458513880565,0.003250472033119542,0.0,0.001686528278013159,0.011019534414815346,0.00764940045345153
practice,0.013295309989501302,0.020749519951126914,0.015194390030816693,0.005748486171293522,0.006500944066239084,0.003865706127101409,0.018551811058144747,0.017631255063704554,0.0
session,0.013295309989501302,0.006916506650375638,0.015194390030816693,0.0,0.003250472033119542,0.00042952290301126765,0.006746113112052636,0.013223441297778415,0.00764940045345153
aws azure,0.013295309989501302,0.006916506650375638,0.0018992987538520867,0.017245458513880565,0.003250472033119542,0.0,0.001686528278013159,0.0044078137659261385,0.00764940045345153
vaccinated,0.013295309989501302,0.0,0.015194390030816693,0.04023940319905465,0.013001888132478169,0.001288568709033803,0.020238339336157908,0.03526251012740911,0.00764940045345153
facility,0.013295309989501302,0.0,0.007597195015408347,0.005748486171293522,0.013001888132478169,0.0017180916120450706,0.008432641390065795,0.011019534414815346,0.022948201360354588
responsibility,0.013295309989501302,0.013833013300751276,0.03798597507704174,0.005748486171293522,0.009751416099358628,0.00730188935119155,0.03541709383827634,0.030854696361482966,0.0
processing,0.013295309989501302,0.0,0.020892286292372955,0.011496972342587043,0.022753304231836795,0.0042952290301126765,0.018551811058144747,0.0022039068829630692,0.03059760181380612
storage,0.013295309989501302,0.006916506650375638,0.00569789626155626,0.005748486171293522,0.055258024563032214,0.0008590458060225353,0.003373056556026318,0.0,0.00764940045345153
technology related,0.013295309989501302,0.0,0.009496493769260435,0.005748486171293522,0.009751416099358628,0.0008590458060225353,0.008432641390065795,0.0022039068829630692,0.00764940045345153
continuously,0.013295309989501302,0.020749519951126914,0.007597195015408347,0.005748486171293522,0.016252360165597713,0.003865706127101409,0.01686528278013159,0.022039068829630692,0.0
award,0.013295309989501302,0.006916506650375638,0.0,0.005748486171293522,0.016252360165597713,0.00042952290301126765,0.005059584834039477,0.015427348180741483,0.01529880090690306
placement,0.013295309989501302,0.013833013300751276,0.01139579252311252,0.0,0.016252360165597713,0.0008590458060225353,0.003373056556026318,0.011019534414815346,0.022948201360354588
job,0.013295309989501302,0.013833013300751276,0.02469088380007713,0.017245458513880565,0.029254248298075883,0.036079923852946484,0.030357509004236862,0.017631255063704554,0.0
audience,0.013295309989501302,0.006916506650375638,0.015194390030816693,0.03449091702776113,0.019502832198717256,0.0008590458060225353,0.01686528278013159,0.015427348180741483,0.0
veteran,0.013295309989501302,0.013833013300751276,0.015194390030816693,0.0,0.032504720331195426,0.016751393217439438,0.011805697946092113,0.006611720648889208,0.045896402720709176
membership,0.013295309989501302,0.013833013300751276,0.0018992987538520867,0.005748486171293522,0.013001888132478169,0.0,0.003373056556026318,0.0022039068829630692,0.00764940045345153
file,0.013295309989501302,0.0,0.007597195015408347,0.005748486171293522,0.022753304231836795,0.00042952290301126765,0.001686528278013159,0.006611720648889208,0.00764940045345153
tuition reimbursement,0.013295309989501302,0.0,0.020892286292372955,0.011496972342587043,0.006500944066239084,0.0017180916120450706,0.008432641390065795,0.0044078137659261385,0.00764940045345153
managing access,0.013216186672139155,0.0,0.0025959939620231816,0.0,0.0,0.0,0.0023051756431808203,0.0030123375532309874,0.010455331132073201
aws cloud,0.013216186672139155,0.0,0.0,0.007857129038380822,0.0,0.0005870792367480047,0.0023051756431808203,0.0,0.010455331132073201
management risk,0.013216186672139155,0.0,0.015575963772139092,0.0,0.0,0.0005870792367480047,0.0046103512863616405,0.006024675106461975,0.0
field study,0.013216186672139155,0.0,0.015575963772139092,0.0,0.008885601335323887,0.0,0.006915526929542461,0.0030123375532309874,0.0
customer identity,0.013216186672139155,0.0,0.0,0.0,0.004442800667661943,0.006457871604228051,0.025356932074989024,0.009037012659692962,0.0
adobe,0.013216186672139155,0.0,0.0025959939620231816,0.0,0.004442800667661943,0.0070449508409760565,0.027662107718169845,0.0,0.0
valuable,0.013216186672139155,0.0,0.015575963772139092,0.0,0.008885601335323887,0.0023483169469920187,0.011525878215904102,0.0,0.0
resolve issue,0.013216186672139155,0.028360798109700627,0.007787981886069546,0.0,0.008885601335323887,0.0,0.006915526929542461,0.0,0.0
extensive knowledge,0.013216186672139155,0.009453599369900208,0.0,0.0,0.0,0.0017612377102440141,0.006915526929542461,0.0030123375532309874,0.0
foundational,0.013216186672139155,0.0,0.0,0.015714258076761644,0.0,0.0005870792367480047,0.0046103512863616405,0.009037012659692962,0.0
may eligible,0.013216186672139155,0.0,0.010383975848092726,0.0,0.004442800667661943,0.0,0.0023051756431808203,0.01204935021292395,0.0
conditional,0.013216186672139155,0.009453599369900208,0.0025959939620231816,0.007857129038380822,0.0,0.0,0.0,0.018074025319385924,0.0
military service,0.013216186672139155,0.0,0.0025959939620231816,0.0,0.0,0.0023483169469920187,0.009220702572723281,0.009037012659692962,0.0
restful,0.013216186672139155,0.0,0.010383975848092726,0.0,0.004442800667661943,0.0,0.0023051756431808203,0.0030123375532309874,0.0
dependent care,0.013216186672139155,0.0,0.0,0.007857129038380822,0.004442800667661943,0.0,0.0,0.0030123375532309874,0.010455331132073201
degree information,0.013216186672139155,0.0,0.01817195773416227,0.03142851615352329,0.01332840200298583,0.0,0.006915526929542461,0.0,0.0
attitude,0.013216186672139155,0.0,0.0,0.0,0.022214003338309717,0.0011741584734960093,0.006915526929542461,0.015061687766154937,0.0
flow,0.013216186672139155,0.0,0.025959939620231815,0.0,0.035542405341295547,0.0,0.025356932074989024,0.009037012659692962,0.0
basis identity,0.013216186672139155,0.0,0.007787981886069546,0.0,0.0,0.0,0.0046103512863616405,0.006024675106461975,0.010455331132073201
tobacco,0.013216186672139155,0.0,0.0,0.007857129038380822,0.0,0.0011741584734960093,0.0046103512863616405,0.0030123375532309874,0.0
standard procedure,0.013216186672139155,0.009453599369900208,0.012979969810115908,0.0,0.004442800667661943,0.0,0.0023051756431808203,0.0,0.0
permitted,0.013216186672139155,0.0,0.007787981886069546,0.0,0.0,0.0029353961837400235,0.011525878215904102,0.0030123375532309874,0.0
datasets,0.012959689221228242,0.0,0.00290927012913238,0.0,0.004978943503414383,0.0,0.0,0.003375856720270898,0.0
maker,0.012959689221228242,0.0,0.0,0.01761060398945244,0.0,0.0,0.007750070384466012,0.010127570160812694,0.0
mailbox,0.012959689221228242,0.0,0.01163708051652952,0.0,0.004978943503414383,0.0,0.0,0.003375856720270898,0.0
providing support,0.012959689221228242,0.0,0.00581854025826476,0.0,0.004978943503414383,0.0,0.0,0.0,0.02343409345145216
high availability,0.012959689221228242,0.021188858419532615,0.0,0.0,0.0,0.0006579260629611413,0.002583356794822004,0.0,0.0
protocol saml,0.012959689221228242,0.010594429209766307,0.00581854025826476,0.03522120797890488,0.0,0.0,0.0,0.0,0.0
matching program,0.012959689221228242,0.0,0.0,0.00880530199472622,0.004978943503414383,0.0,0.0,0.006751713440541796,0.0
year hands,0.012959689221228242,0.0,0.00290927012913238,0.01761060398945244,0.009957887006828765,0.0,0.0,0.0,0.0
data integration,0.012959689221228242,0.0,0.00872781038739714,0.0,0.014936830510243148,0.0,0.0,0.01687928360135449,0.0
commerce,0.012959689221228242,0.0,0.01163708051652952,0.0,0.0,0.0013158521259222825,0.007750070384466012,0.0,0.0
ruby,0.012959689221228242,0.010594429209766307,0.0,0.0,0.01991577401365753,0.0,0.0,0.003375856720270898,0.0
dc,0.012959689221228242,0.0,0.02327416103305904,0.0,0.0,0.0006579260629611413,0.002583356794822004,0.0,0.0
executive order,0.012959689221228242,0.0,0.00872781038739714,0.0,0.004978943503414383,0.0,0.0,0.006751713440541796,0.0
level knowledge,0.012959689221228242,0.010594429209766307,0.00872781038739714,0.0,0.0,0.0,0.0,0.006751713440541796,0.0
mastercard,0.012959689221228242,0.0,0.0,0.0,0.0,0.005921334566650272,0.023250211153398037,0.03038271048243808,0.0
system identity,0.012959689221228242,0.0,0.00290927012913238,0.0,0.004978943503414383,0.0,0.0,0.003375856720270898,0.0
relational database,0.012959689221228242,0.010594429209766307,0.00581854025826476,0.0,0.014936830510243148,0.0,0.0,0.0,0.0
implementation process,0.012959689221228242,0.0,0.00581854025826476,0.0,0.0,0.0,0.002583356794822004,0.0,0.01171704672572608
solution using,0.012959689221228242,0.0,0.0,0.0,0.009957887006828765,0.0,0.010333427179288016,0.006751713440541796,0.0
data scientist,0.012959689221228242,0.0,0.0,0.0,0.009957887006828765,0.0,0.012916783974110021,0.003375856720270898,0.0
30,0.012959689221228242,0.0,0.02036489090392666,0.0,0.0,0.0,0.005166713589644008,0.003375856720270898,0.0
product manager,0.012959689221228242,0.0,0.0,0.0,0.0,0.0013158521259222825,0.015500140768932025,0.07089299112568886,0.0
