,0
1037,"this is determined by several factors, including performance, experience and skills, equity, regular job market evaluations, and geographical markets."
1038,"in addition to base pay, other compensation, such as an annual bonus or long-term incentive opportunities may be offered."
1039,"our base pay range for this position

$87,900 - $146,500

mckesson is an equal opportunity/affirmative action employer."
1040,"all qualified applicants will receive consideration for employment without regard to race, color, religion, creed, sex, sexual orientation, gender identity, national origin, disability, or protected veteran status.qualified applicants will not be disqualified from consideration for employment based upon criminal history."
1041,mckesson is committed to being an equal employment opportunity employer and offers opportunities to all job seekers including job seekers with disabilities.
1042,"if you need a reasonable accommodation to assist with your job search or application for employment, please contact us by sending an email to disability_accommodation@mckesson.com."
1043,resumes or cvs submitted to this email box will not be accepted.
1044,current employees must apply through the internal career site.
1045,join us at mckesson!
1046,"start your job application: click apply now

show less 
reportdata analyst will:


1."
1047,"collect and organize information from various sources while identifying and solving problems within a database and report

2."
1048,"manage a proprietary database

3."
1049,"create and maintain documentation including the design, requirements, and user manuals for the firm

4."
1050,"serve as the primary point of contact for internal teams


5."
1051,maintain and update databases and tracking systems email resume and a summary of your relevant experience to madisonhaberl @ michaelpage.us.com.
1052,"mpi does not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity or expression, national origin, age, disability, veteran status, marital status, or based on an individual's status in any group or class protected by applicable federal, state or local law."
1053,"mpi encourages applications from minorities, women, the disabled, protected veterans and all other qualified applicants."
1054,"data analyst must have:

1."
1055,"prior experience with client management software

2."
1056,"proficient in researching and office programs such as work, excel, access, and adobe

3."
1057,"strong organizational and communication skills to collaborate with colleagues and client

4."
1058,critical thinking skills to determine data and information email resume and a summary of your relevant experience to madisonhaberl @ michaelpage.us.com.
1059,a leading information technology company.
1060,email resume and a summary of your relevant experience to madisonhaberl @ michaelpage.us.com.
1061,compensation is competitive and based upon experience.
1062,"email resume and a summary of your relevant experience to madisonhaberl @ michaelpage.us.com.show less  reliability operations identity & access management analyst

job number:

3226676

posting date: nov 10, 2022
primary location: americas-united states of america-georgia-alpharetta
education level: bachelor's degree
job: production management and operational support
employment type: full time
job level: associate

description

company profile
morgan stanley is a leading global financial services firm providing a wide range of investment banking, securities, investment management and wealth management services."
1063,"the firm's employees serve clients worldwide including corporations, governments and individuals from more than 1,200 offices in 43 countries."
1064,"as a market leader, the talent and passion of our people is critical to our success."
1065,"together, we share a common set of values rooted in integrity, excellence and strong team ethic."
1066,"morgan stanley can provide a superior foundation for building a professional career - a place for people to learn, to achieve and grow."
1067,"a philosophy that balances personal lifestyles, perspectives and needs is an important part of our culture."
1068,"divisional overview
wealth management and investment management technology (wmimt) is responsible for the design, development, delivery and support of the technical platform behind the products and services used by the morgan stanley wealth management business."
1069,"position description
this position is for an analyst supporting the identity and access management platform (epr) used to manage data and application entitlements."
1070,"in this role, the team member will provide operational support to ensure that the epr platform is available for end users as well as troubleshoot issues that pertain to users' ability to access firm systems and data."
1071,"epr is a centralized platform that manages entitlements from mainframe (racf), distributed systems, acl groups, 3rd party vendors and other systems."
1072,the candidate should be comfortable with uncertainty and have the ability to work with a variety of user types from business users to operations to technical developers.
1073,"the team receives user requests primarily through service now requests and incident tickets but leverages email, chat and phone as necessary to resolve issues."
1074,"the candidate should be comfortable with a global team located in new york, india and georgia."
1075,"responsibilities include
- access management (requests, provisioning)
- understanding the firm's access management and data security controls and ensuring they are followed."
1076,- responding to user inquires related to epr entitlements.
1077,"- troubleshooting user entitlement issues
- systems support (stability, availability)
- batch monitoring, troubleshooting batch issues and communicating impact."
1078,- executing on change management.
1079,- investigating system failures and coordinating with dependent teams for a resolution.
1080,"- project support
- e*trade integration and conversion
- solium shareworks integration
- third party vendor management
- engaging with the development team through sdlc."
1081,"- improving on existing processes and workflows, including automation."
1082,"- analyzing patterns of incidents, developing remediation plans and implementing changes to increase stability and resiliency of the system."
1083,- contributing to the team's knowledgebase.
1084,- rotating on-call support for weekends and evening hours.
1085,- some weekend support for scheduled events.
1086,"the ideal candidate needs to be a self-motivated team player with a strong sense of ownership and committed to ensuring stability, delivering excellent quality and contribute to continuous improvements efforts."
1087,"you will have the challenge of learning about our unique processes, but we also look forward to your contributions that will take the team to the next level."
1088,"qualifications

primary skills / must have
* bachelors degree and/or extensive relevant experience."
1089,* minimum of 3-5 years experience in technology or technology troubleshooting environment.
1090,* prior mainframe racf experience and/or racf certified.
1091,* ms sql or mainframe db2 experience.
1092,* prior experience with entitlement processing and/or racf certified.
1093,* batch support.
1094,* comfort with large datasets and data transformation.
1095,"* solid customer service, people management and interpersonal skills."
1096,"* strong organizational, analytical and problem solving skills."
1097,* excellent verbal and written communications skills.
1098,* must be able to multi-task.
1099,* familiarity with unix or linux.
1100,* microsoft office suite of tools (excel/word/teams/outlook/onenote).
1101,"secondary skills / desired skills
* splunk log queries and dashboards."
1102,* monitoring tools such as appdynamics and apica synthetics.
1103,* pagerduty.
1104,* tableau.
1105,* devops & site reliability engineering.
1106,* understanding of slis and slos.
1107,* quality assurance and testing.
1108,* experience with automation.
1109,* experience with troubleshooting in java platform or .net experience.
1110,* sql ssis packages and stored procedures.
1111,* experience in wealth management or financial sector.
1112,* familiarity with morgan stanley's wealth management technology.
1113,"to apply to this job, click apply now

show less requisition id: r10080484
category: technical support
location: roy, utah, united states of america
citizenship required: united states citizenship
clearance type: secret
telecommute: no- teleworking not available for this position
shift: 1st shift (united states of america)
travel required: yes, 10% of the time
positions available: 1



at northrop grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come."
1114,"our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the atlantic ocean, to stealth bombers, to landing on the moon."
1115,"we look for people who have bold new ideas, courage and a pioneering spirit to join forces to invent the future, and have fun along the way."
1116,"our culture thrives on intellectual curiosity, cognitive diversity and bringing your whole self to work — and we have an insatiable drive to do what others think is impossible."
1117,"our employees are not only part of history, they're making history."
1118,"embark on a career putting innovative, reliable, and agile products and ideas into orbit, and beyond."
1119,"northrop grumman has opportunities waiting for you that play a vital role in human space exploration, national defense, and scientific discovery, supporting multiple programs across the universe."
1120,"with us, you’ll discover a culture of curiosity and collaboration that will have you defining possible from the day you start."
1121,"our space systems connect and protect millions of people on earth every day, now and for the future."
1122,explore your future and launch your career today.
1123,northrop grumman space systems is seeking a staff data management analyst.
1124,"this position will be located in roy, utah and will support the sentinel (gbsd) program."
1125,"what you’ll get to do:

serve as consultant to management, contribute to the development of new concepts, techniques, and standards, and develop solutions to complex problems, which require the regular use of ingenuity and innovation."
1126,most assignments performed independently without appreciable direction and will be responsible for leading and training others.
1127,"specific duties to include, but are not limited to the following:

support the implementation of configuration and data management activities using our product data management tools such as sharepoint, jira, and common product lifecycle management (cplm)."
1128,"assist in building and managing program configuration and data management systems and tools, libraries, workflows, and processes."
1129,strong communication skills and be able to support the government customer as well as all levels of management and the integrated program teams (ipt).
1130,"the data management analyst is responsible for ensuring program data has been approved, distributed, and managed appropriately in accordance with sector and program approved processes, as well as any customer deliverables such as data accession lists (dal)."
1131,"data planning, scheduling and management requires the analyst to have the skillset to utilize the dd form 1423, data item description (did), integrated master schedule (ims) and the statement of work (sow), scheduling and managing each deliverable based on the contractual delivery requirement."
1132,"the analyst is responsible for validating data and verifying that the data is consistent with existing procedures and guidelines, as well as security markings."
1133,"analysis and validation of project deliverables and non-deliverables, contract and non-contract data requirements, and customer-supplied data are to be performed."
1134,provide inputs into program level metrics to benchmark effectiveness of configuration and data management performance.
1135,"support and work closely with the program, customer representatives, functional organizations, global supply chain (gsc), mission assurance (ma), sub-contracts, and suppliers to ensure that program configuration and data management processes are accurately implemented."
1136,"coordinate with integrated program teams (ipt), contracts and, supplier management teams (smt) on deliveries and schedules of contractor data requirement list (cdrl) and subcontractor data requirements list (sdrl) and creation of data responsibility matrixes."
1137,administer data management on contractor data requirement list (cdrl) and subcontractor data requirements list (sdrl) information within sharepoint and common product lifecycle management (cplm).
1138,ensure data integrity through audit processes.
1139,"facilitate the review and disposition of supplier data, through the creation of the supplier data review notice (sdrn)."
1140,"as a full-time employee of northrop grumman space systems, you are eligible for our robust benefits package including:

medical, dental & vision coverage
401k
educational assistance
life insurance
employee assistance programs & work/life solutions
paid time off
health & wellness resources
employee discounts

this position’s standard work schedule is a 9/80."
1141,the 9/80 schedule allows employees who work a nine-hour day monday through thursday to take every other friday off.
1142,"job qualifications:

you’ll bring these qualifications:

15 years of experience with bachelors’ degree; 13+years with masters; 4 additional years of relevant experience may be considered in lieu of a degree."
1143,active dod secret clearance with a reinvestigation date occurring in the last 6 years.
1144,u.s.
1145,citizenship with the ability to obtain access to special access program (sap).
1146,"experience with data management practices, procedures, geia-859, and eia 649-1 standards."
1147,"experience with development of data management products (i.e., data accession lists (dal), metrics, contractor data requirement list (cdrl) schedules or subcontractor data requirements list (sdrl) schedules."
1148,"experience with developing, writing, and implementing best practices, processes, procedures."
1149,"these qualifications would be nice to have:

experience with common product lifecycle management (cplm) or teamcenter."
1150,current active top secret clearance.
1151,knowledge and experience of both contractor data requirement list (cdrl) and subcontractor data requirements list (sdrl) processes.
1152,"#gbsdprogmgmt





salary range: $111,400 usd - $167,000 usd



employees may be eligible for a discretionary bonus in addition to base pay."
1153,annual bonuses are designed to reward individual contributions as well as allow employees to share in company results.
1154,employees in vice president or director positions may be eligible for long term incentives.
1155,"in addition, northrop grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, company paid holidays and paid time off (pto) for vacation and/or personal business."
1156,the health and safety of our employees and their families is a top priority.
1157,the company encourages employees to remain up-to-date on their covid-19 vaccinations.
1158,"u.s. northrop grumman employees may be required, in the future, to be vaccinated or have an approved disability/medical or religious accommodation, pursuant to future court decisions and/or government action on the currently stayed federal contractor vaccine mandate under executive order 14042 https://www.saferfederalworkforce.gov/contractors/."
1159,northrop grumman is committed to hiring and retaining a diverse workforce.
1160,"we are proud to be an equal opportunity/affirmative action employer, making decisions without regard to race, color, religion, creed, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability, or any other protected class."
1161,"for our complete eeo/aa and pay transparency statement, please visit http://www.northropgrumman.com/eeo."
1162,u.s.
1163,citizenship is required for most positions.
1164,"apply now: click apply now

show less 
reportat paypal (nasdaq: pypl), we believe that every person has the right to participate fully in the global economy."
1165,"our mission is to democratize financial services to ensure that everyone, regardless of background or economic standing, has access to affordable, convenient, and secure products and services to take control of their financial lives."
1166,job description summary: what you need to know about the role - we’re looking for a risk analyst to join the team and help in our efforts to manage our global seller risk strategy.
1167,you will work on the complex task of keeping fraudsters and bad actors away from paypal’s platform.
1168,"if you’re looking to make an impact at the red-hot intersection of e-commerce, online payment and financial risk management, you’re at the right place."
1169,meet our team the paypal seller risk team is responsible for keeping the paypal platform safe and secure and delivering a satisfactory experience for both the sellers and buyers.
1170,"this is an exciting, fast paced team where the contribution by team members can significantly impact paypal’s bottom line as well as our customers’ experience."
1171,"job description:

your way to impact

risk data analysts apply their analytical and technical skills into researching data, monitoring and creating logics that stop fraudulent activity on paypal’s platform."
1172,"they analyze existing loss trends and define logics, solutions and operational processes that prevent them - while delivering best-in-class customer experience for paypal users."
1173,"risk data analysts work closely with one another, and with risk operations in order to keep learning about current fraud."
1174,they also partner closely with paypal product teams to define features and integrate risk prevention tools to support business goals.
1175,our team members are excited about solving analytical problems.
1176,"they are bright, they are responsible, and they know how to follow through."
1177,"if you’re also like that, we’d love to hear from you."
1178,"your day to day

fight fraudulent activity in one’s domain of ownership by analyzing existing loss trends through review of specific cases, research on our payments database and incorporation of feedback from operations teams."
1179,"based on data-driven analysis, formulating risk solutions to ensure optimal balance between user experience, business enablement, operational expense and loss exposure related to proposed solutions
work closely with product teams on development of new products to identify potential gaps that might create loss, and define requirements to mitigate those risks."
1180,have a good understanding of general business trends and directions to be able to put own work in the broad business context.
1181,work with various partners within paypal to coordinate the execution of fraud mitigation solutions.
1182,demonstrate flexibility that is needed to succeed within a matrix organization while being proactive and comfortable with working alongside stakeholders from different domains.
1183,"develop controls and monitoring dashboards to ensure performance against business goal, regulatory requirements and business priorities."
1184,"what do you need to bring-

proficiency in sql and excel
proficiency in at least one statistical analysis tool: sas / r / python/ hadoop
strong analytical skills: ability to build quick estimates using back-of-the-envelope analysis, structure (and, if needed, execute) more complex analyses, pull together business cases, navigate multidimensional sets of tradeoffs."
1185,"above all, the job calls for comfort with data – ability to manipulate it, question its validity, interpret it, and develop recommendations based on it
strong written, oral, and interpersonal skills, including the ability to explain and/or present analysis
dedicated, proactive, curious and eager to learn new approaches / methodologies – a must

our benefits:


at paypal, we’re committed to building an equitable and inclusive global economy."
1186,and we can’t do this without our most important asset—you.
1187,that’s why we offer benefits to help you thrive in every stage of life.
1188,"we champion your financial, physical, and mental health by offering valuable benefits and resources to help you care for the whole you."
1189,"we have great benefits including a flexible work environment, employee shares options, health and life insurance and more."
1190,"to learn more about our benefits please visit https://www.paypalbenefits.com





who we are:


to learn more about our culture and community visit https://about.pypl.com/who-we-are/default.aspx





paypal has remained at the forefront of the digital payment revolution for more than 20 years."
1191,"by leveraging technology to make financial services and commerce more convenient, affordable, and secure, the paypal platform is empowering more than 400 million consumers and merchants in more than 200 markets to join and thrive in the global economy."
1192,"for more information, visit paypal.com."
1193,"paypal provides equal employment opportunity (eeo) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law."
1194,"in addition, paypal will provide reasonable accommodations for qualified individuals with disabilities."
1195,"if you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at paypalglobaltalentacquisition@paypal.com."
1196,"as part of paypal’s commitment to employees’ health and safety, we have established in-office covid-19 protocols and requirements, based on expert guidance."
1197,"depending on location, this might include a covid-19 vaccination requirement for any employee whose role requires them to work onsite."
1198,employees may request reasonable accommodation based on a medical condition or religious belief that prevents them from being vaccinated.
1199,"start your job application: click apply now

show less 
reportyour purpose and function in our company:
the associate identity & access management analyst is responsible for provisioning of access to preferred mutual insurance employees and contract resources."
1200,"this includes: creating, maintaining, and removing user accounts to various systems, and ensuring the right level of access at the right time."
1201,"working under established guidelines, policies, and protocols, this position ensures the proper access to all types of enterprise and corporate applications, systems, and services for each user."
1202,"this role combines analytical ability, technical integration skills, and creative thinking to contribute to iam operations."
1203,the iam analyst will apply a sound security orientation and customer focus to deliver high quality services.
1204,"the identity and access management analyst will:


process employee provisioning requests and acts as a subject matter expert: new hires, terminations, transfers, promotions, names changes, and conversions to fte in a timely and accurate manner."
1205,"reviewing all requests for access to determine if they are accurate, complete, approved, and appropriate and contacting users/managers/data owners as necessary."
1206,responsible for the adherence and compliance to all process and procedures developed by the it department and management and policies developed by the it security team.
1207,conduct routine audits of accounts and access by performing research and producing reports of users with access to particular systems or resources periodically for review or upon request by management or data owners.
1208,"build, testing, and rollout of iam solutions in collaboration with internal and external resources
advocate secure computing practices and procedures and communicate information security and iam best practices throughout the company,
identify and work with appropriate it resources to resolve ongoing or widespread iam issues."
1209,"optimize, efficiency and capacity planning of operations associated with assigned teams,
monitor administrative access to protect the business from unauthorized access and ensure regulatory compliance escalating when necessary."
1210,assist and provide level one support for the it service desk during high call volume or at other times as necessary.
1211,"key capabilities for success:


motivated team-oriented mentality,
demonstrated high sense of ownership in areas of responsibility, problems or assigned tasks,
in-depth understanding of microsoft active directory and general identity & access management stack is must,
strong experience should include designing and developing provisioning flows developing role based access control (rbac) entitlements, implementing role resolution, role mining and role administration,
excellent interpersonal and communication skills with the ability to interact effectively with others, which includes peers, management, and external partners/vendors,
ability to proactively recognize potential issues and escalate,
ability to work in a fast-paced environment with deadlines and changing priorities,
excellent oral and written communication skills."
1212,"qualifications:
education and certifications


bachelor’s degree in information technology, computer science, or related field; or equivalent work experience,
microsoft mcts, mcitp, mcm, and / or mca certified a plus."
1213,"knowledge and experience


3+ years of combined it and identity and access management experience,
strong working knowledge of information security principles pertaining to identity & access management
working knowledge of role based access control principles,
strong understanding of microsoft active directory and identity access management

about us:
as a mutual company, we are independent by nature, so we think about insurance solutions a little differently."
1214,"through listening, problem solving, examining your challenges and collaborating on the right solutions for you, preferred mutual independent agents provide flexible solutions and adapt to your evolving needs."
1215,we do the same for our employees.
1216,"we are process and domain experts, focused on the solutions that deliver results for our clients and our company."
1217,"we offer a great work environment, professional development, challenging careers, and competitive compensation."
1218,"with preferred, there are no surprises."
1219,"you can count on us to deliver on our promises and be there when you need us, as your insurance provider and your employer."
1220,preferred mutual is an equal opportunity employer.
1221,"employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law."
1222,"disclaimer:
this role (job) description indicates in general terms, the type and level of work performed as well as the typical responsibilities of employees in this classification."
1223,the duties described are not to be interpreted as being all-inclusive to any specific employee.
1224,"management reserves the rights to add, modify, change or rescind the work assignments of different positions and to make reasonable accommodations so that qualified employees can perform the essential functions of the job."
1225,nothing in this position description changes the at-will employment relationship existing between preferred mutual insurance company and its employees.
1226,"job type: full-time


show less iam systems analyst

****do you have strong systems analyst/business analyst and project management experience in an iam environment built from multiple years of enterprise level experience on tech teams?"
1227,"****

*****have you worked with an enterprise to map out iam current state and start the preliminary work prior to engaging 3rdparty services for assistance?"
1228,"*****

this is initially a 6-month contract opportunity (possibility that it will extend)."
1229,"fully remote
w-2 – paid weekly
must be able to work on an est schedule (preference will be given to candidates in est or cst)

iam systems analyst purpose

we are seeking a systems analyst/security analyst contractor for our iam program that will reside on our security team."
1230,the overall objective of this project will provide executive-level overview of the client’s iam strategy and associated programs and initiatives.
1231,"the project is intended to be a living program inclusive of the program goals, program structure, planning approach, and overall implementation roadmap with the key vision and purpose of simplifying access to systems while improving and hardening security to our environment."
1232,"iam systems analyst skills:

strong systems analyst and project management experience."
1233,"experience mapping out iam current state and starting the preliminary work prior to engaging 3rdparty services for assistance
systems analyst over infrastructure projects."
1234,systems admin background desired.
1235,"understanding of systems engineering, active directory
has experience creating and deleting accounts."
1236,access controls.
1237,role based access.
1238,very good detail and ability to work with lots of people across different groups.
1239,"job types: full-time, contract

pay: $46.00 - $52.00 per hour

schedule:

8 hour shift
day shift
monday to friday

application question(s):

can you work a w-2 remote contract without need for c2c?"
1240,are you a us citizen or greencard holder who does not need c2c or sponsorship to work for any client in the us?
1241,can you work an est schedule that starts at 8am est?
1242,have you aided an enterprise in the mapping process that led to the selection of an iam tool from a vendor?
1243,"experience:

identity & access management: 1 year (preferred)
working with vendors to select an iam tool: 1 year (preferred)
cybersecurity: 2 years (preferred)
systems analysis: 5 years (preferred)
it project management: 2 years (preferred)
mapping out iam current state: 2 years (preferred)
active directory: 5 years (preferred)

language:

english (required)

work location: remote

show less role: iam architect

location: charlotte, nc/iseline, nj

description:

* 12 years of experience in oracle identity access management and/or information architecture preferred."
1244,"experience architecting iam solutions within cloud providers, as well as on premise
experience with well-known identity governance and administration platforms, including architecting and implementing new feature functionality
intimately familiar with iam related protocols such as saml, xacml, scim, oauth, oidc, and rest apis and other security interfaces
strong experience with directories, sso, federation, mfa, api gateways, soa services, privileged access management platforms
strong critical thinking and analytical skills, providing thought leadership and innovation
assisting peers within the it organization with planning and implementing complex architecture solutions
ability to inform information security policies, standards and sops aligned with strategic iam vision
can manage across multiple competing priorities and time-sensitive initiatives
has strong ability to motivate and lead team members in a remote/virtual environment
any team lead experience is a plus
financial domain knowledge is a plus
agile safe experience
good communication."
1245,"job type: full-time

pay: $67,881.97 - $120,889.02 per year

schedule:

8 hour shift

ability to commute/relocate:

charlotte, nc 28270: reliably commute or planning to relocate before starting work (required)

experience:

linux: 10 years (preferred)
cybersecurity: 5 years (preferred)
information security: 9 years (preferred)
identity & access management: 10 years (preferred)
information architecture: 10 years (preferred)

work location: one location

show less thank you for your interest in a career at regions."
1246,"at regions, we believe associates deserve more than just a job."
1247,we believe in offering performance-driven individuals a place where they can build a career --- a place to expect more opportunities.
1248,"if you are focused on results, dedicated to quality, strength and integrity, and possess the drive to succeed, then we are your employer of choice."
1249,regions is dedicated to taking appropriate steps to safeguard and protect private and personally identifiable information you submit.
1250,"the information that you submit will be collected and reviewed by associates, consultants, and vendors of regions in order to evaluate your qualifications and experience for job opportunities and will not be used for marketing purposes, sold, or shared outside of regions unless required by law."
1251,such information will be stored in accordance with regulatory requirements and in conjunction with regions’ retention schedule for a minimum of three years.
1252,"you may review, modify, or update your information by visiting and logging into the careers section of the system."
1253,"job description:
at regions, the identity and access management (iam) analyst is responsible for working cross-functionally with business and it partners, as well as external service partners to deliver the identity governance and administration (iga) capabilities across regions."
1254,this role supports internal and external audits and regulatory compliance requirements for iam.
1255,"primary responsibilities
partners with other business and it organizations within regions to gather requirements for application onboarding
leads meetings to gather requirements
creates and maintains onboarding and provisioning documentation
performs analysis for role-based access controls (rbac) and attribute-based access control (abac)
coordinates with other iga team members to ensure timelines are met
runs access certification campaigns, ensuring best security practices are followed to meet regulatory compliance requirements
serves as a sme and provides support for iga solution

this position is exempt from timekeeping requirements under the fair labor standards act and is not eligible for overtime pay."
1256,"requirements
high school diploma or ged and eight (8) years of experience within information security or information technology
or bachelor’s degree and four (4) years of relevant experience within information securityor information technology

preferences
experience with role-based access controls and configuring automated provisioning and deprovisioning
experience with sailpoint, oracle identity manager, or other iga solutions
experience with scrum or agile
experience with structured query language (sql)
experience with uipath or other automation technologies
knowledge of powerbi/tableau

skills and competencies
advanced knowledge and skill in technical problem resolution
excellent organizational, research, analytical and/or problem-solving skills to evaluate situations, make recommendations, and take effective action
excellent time management skills
proficient in excel for data analysis
strong ability to multi-task and work independently

position type full time

benefits information
regions offers a benefits package that is flexible, comprehensive and recognizes that ""one size does not fit all"" for associates."
1257,"listed below is a synopsis of the benefits offered by regions for informational purposes, which is not intended to be a complete summary of plan terms and conditions."
1258,"paid vacation/sick time
401k with company match
medical, dental and vision benefits
disability benefits
health savings account
flexible spending account
life insurance
parental leave
employee assistance program
associate volunteer program

please note, benefits and plans may be changed, amended, or terminated with respect to all or any class of associate at any time."
1259,"to learn more about regions’ benefits, please click or copy the link below to your browser."
1260,"https://www.regions.com/welcometour/benefits.rf

location details 17 seventeen building suite 1200
location: dallas, texas

bring your whole self to work

we have a passion for creating an inclusive environment that promotes and values diversity of race, color, national origin, religion, age, sexual orientation, gender identity, disability, veteran status, genetic information, sex, pregnancy, and many other primary and secondary dimensions that make each of us unique as individuals and provide valuable perspective that makes us a better company and employer."
1261,"more importantly, we recognize that creating a workplace where everyone, regardless of background, can do their best work is the right thing to do."
1262,"ofccp disclosure: equal opportunity employer/disabled/veterans

to apply to this job, click apply now

show less our client has a remote contract opportunity for a business analyst."
1263,this is a client facing role so must have excellent communication skills both verbal and written.
1264,"will be creating user stories, as well as using azure devops / azure cloud."
1265,will have access to data and work on a lot of data analysis.
1266,"business analyst responsibilities:

the primary role of the it system/business analyst is to translate business requirements into technical specifications, maintain relationships with the business, and drive standard business processes across the it enterprise."
1267,the it ba should have an understanding of business priorities and the relative importance of their projects.
1268,this analyst is able to identify multiple approaches to problem solving and recommend the best case solution.
1269,"a ba must conduct thorough business process analysis to understand existing workflows and systems, document current processes and systems, create requirements for new processes, develop use cases, and manage requirement changes."
1270,"furthermore, an it ba must possess strong technical acumen with the ability to translate information and research into non-technical language as necessary to effectively communicate across teams."
1271,"specific duties, activities and responsibilities:

interact with project managers from multiple organizations to track project progress, identify risks, communicate risks and status, and assess potential impacts to the business."
1272,"maintain project documentation such as project lists, project status reports and budget
proactively develop and maintain technical knowledge in specialized area(s), remaining up-to-date on current trends and best practices; leverages expertise to produce solutions that enable global consistency and standardization and facilitate exceptional performance
translate requirements, produce feasibility reports and design solutions to improve productivity and efficiency maintain regular contact with clients."
1273,"coordinate and report on project progress, obstacles and accomplishments manage requirement changes."
1274,"collaborate with quality control, project managers, and technical leads to ensure business acceptance."
1275,develop use cases as a key communication tool between the business and technical teams.
1276,document current and future state assessments.
1277,"create and maintain functional models, process flows, and wire-frame diagrams."
1278,"skills:

sql experience is required
ability to communicate free of technical language to the business and end-user
demonstrate strong analytical and project management skills
demonstrate it knowledge and expertise in the areas being developed or enhanced."
1279,"strong collaboration, multi-tasking and organization skills."
1280,strong oral and written communication skills.
1281,"demonstrate ability to speak english fluently and clearly
demonstrate thorough knowledge of the industry and trends
minimum of 2years related experience required expert skills in microsoft standard desktop applications including word, excel, powerpoint, exchange, visio, project
demonstrated expertise in i rise may be required for certain project work."
1282,"demonstrated expertise in rational toolset may be required for certain project work
any previous healthcare would be great (especially pharma)

education:

bachelors degree in a computer science, business or related discipline preferred



reference: 898168

about revel it:
revel it (formerly known as fast switch) is one of the fastest-growing, privately held, it staffing companies in the nation."
1283,our client base includes 32% of the fortune 25.
1284,"we have major offices in dublin, oh, phoenix, az, los angeles, ca, and austin, tx and are rapidly expanding into new markets from coast to coast."
1285,"why revel it:

in addition to standard health and 401k benefits, we offer referral bonuses and training/continuing education opportunities."
1286,"5-year client retention: 99%
no."
1287,"1 supplier with customers: 53%
top 3 supplier with customers: 77%
consultant retention: 94%

revel it is an equal opportunity employer."
1288,"revel it does not discriminate on the basis of race, religion, color, sex, gender identity, sexual orientation, age, non-disqualifying physical or mental disability, national origin, veteran status or any other basis covered by appropriate law."
1289,"all employment is decided on the basis of qualifications, merit, and business need."
1290,"#gdr4900

apply now: click easy apply

show less robert half is looking for a sailpoint identity and access management analyst for our client here in new york, ny."
1291,below are the requirements of the position.
1292,if interested.
1293,please apply!
1294,"minimum 3 years of experience in implementing identity and access management solutions at an enterprise level
must possess excellent verbal and written communication skills, and be proficient with discussing iam concepts in layman terms
must be proficient with ilm components
excellent knowledge and understanding of sailpoint iam concepts
excellent knowledge and understanding of various sso and mfa concepts
technology doesn't change the world, people do.®

robert half is the world’s first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies."
1295,"we offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles."
1296,robert half puts you in the best position to succeed by advocating on your behalf and promoting you to employers.
1297,"we provide access to top jobs, competitive compensation and benefits, and free online training."
1298,stay on top of every opportunity – even on the go.
1299,"download the robert half app and get 1-tap apply, instant notifications for ai-matched jobs, and more."
1300,robert half will consider qualified applicants with criminal histories in a manner consistent with the requirements of the san francisco fair chance ordinance.
1301,all applicants applying for u.s. job openings must be authorized to work in the united states.
1302,benefits are available to temporary professionals.
1303,visit https://roberthalf.gobenefits.net/ for more information.
1304,© 2022 robert half.
1305,an equal opportunity employer.
1306,m/f/disability/veterans.
1307,"by clicking “apply now,” you’re agreeing to robert half’s terms of use ."
1308,"start your job application: click easy apply

show less 
reportorganization and position summary

sonoco’s global information security organization is a collaborative team focused on protecting sonoco’s data and technology assets from risks and threats, internal and external, while driving transformation into the business use of it."
1309,"this is our team mission, and we are passionate how we do it."
1310,"the global infosec organization provides full-scope information and cyber security services to sonoco’s businesses, and our collective goal is to provide safe, secure, and resilient it services to our stakeholders."
1311,the development and application of effective user security procedures is a critical success factor for sonoco’s network.
1312,this role has primary responsibility for that design.
