,0
681,our growth is driven by delivering real results for our clients.
682,"it’s also enabled by our culture, which encourages individual development, embraces an inclusive environment, rewards innovative excellence and supports our communities."
683,"with qualities like those, it’s no wonder we’re consistently ranked among the best companies to work for by fortune magazine, consulting magazine, working mother magazine, diversity inc. and others."
684,"if you’re as passionate about your future as we are, join our team."
685,"kpmg is currently seeking an associate director, product owner for identity and access management to join our global information technology group which is part of kpmg international."
686,"responsibilities:

collaborate with stakeholders, across technical functions, and our internal customers to deliver a technical roadmap for core identity and access management capabilities
perform all aspects of product lifecycle management; operate as a subject matter expert and product owner within a senior team of iam professionals
define and execute projects, policies, and procedures related to iam solutions
provide recommendations and guidance on identity, governance, and privileged access solutions to support our global functions and member firms meet their identity needs
work in partnership with peer product management groups, operations, global functions, and member firms to help them take full advantage of the latest authentication/authorization protocols and privileged access processes
give escalated support for iam operational teams

qualifications:

minimum seven years of recent identity and access management experience
bachelor’s degree from an accredited college or university or equivalent work experience
in-depth understanding of authentication, authorization, role-based access, least privilege and segregation of duties access control concepts
proven experience leading product and vendor interactions with regards to identities, access, accounts, authentication, authorization, and governance
excellent understanding of active directory, azure ad, cyberark, sailpoint, rsa, mfa, saml/oauth, pki
proven track record of successful iam product management and/or implementations and support of those solutions

kpmg llp (the u.s. member firm of kpmg international) offers a comprehensive compensation and benefits package."
687,kpmg is an affirmative action-equal opportunity employer.
688,"kpmg complies with all applicable federal, state and local laws regarding recruitment and hiring."
689,"all qualified applicants are considered for employment without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, citizenship status, disability, protected veteran status, or any other category protected by applicable federal, state or local laws."
690,"the attached link contains further information regarding the firm's compliance with federal, state and local recruitment and hiring laws."
691,no phone calls or agencies please.
692,"kpmg does not currently require partners or employees to be fully vaccinated or test negative for covid-19 in order to go to kpmg offices, client sites or kpmg events, except when mandated by federal, state or local law."
693,"in some circumstances, clients also may require proof of vaccination or testing (e.g., to go to the client site)."
694,"show less director of reporting and analytics, hybrid, bethesda, md

are you ready to seize an opportunity to develop and execute the strategy for evolving the company towards a culture of insight-driven reporting and decision-making, using intuitive visualizations and advanced data analysis for our high-profile federal customers?"
695,"if so, this is a phenomenal opportunity for you."
696,"managed care advisors (mca) is looking for a visionary leader who is skilled in designing best-in-class visualizations, partnering with stakeholders to understand their needs, and driving corporate and agency-wide insight-driven reporting and decision-making."
697,"as a director of reporting and analytics, you will lead a team of data analysts in enhancing value to customers by leveraging advanced analytics (descriptive, diagnostic, predictive, and prescriptive) and strong presentation skills to communicate program value and actionable insights."
698,"the director of reporting and analytics ensures that required reporting is completed correctly and in a timely manner, while supporting, and leading, high-profile projects in order to develop and implement new analytical tools or methodologies."
699,"director of reporting and analytics responsibilities

direct analytical and technical solutions enabling business decisions across our high-profile clients and internal business units
design, develop and collaborate on new analytical tools, templates, coding, or methodologies, with an emphasis on optimizing performance, in response to needs/requests from stakeholders or self-identified needs
leverage analytical software, database reporting software, database user interface, query software, and data mining software, in support of both report production/development and data validation
build and maintain relationships internally and externally to influence strategic direction, and act as an advisor to the customers
manage the data environment/access for quick computing and complex analytics
oversee the corporate capability for key performance indicators (kpi) and operational reporting
serve as point of contact on assigned projects and is responsible for establishing project objectives and policies
oversee the work of data and reporting business unit, including project assignment and workflow
analyze, document, and present trends in customer program performance, internal operational, and/or financial performance to internal and external customers
leverage industry-standard data visualization tools and/or bi tools to develop and improve dashboards incorporating both statistics and visualizations."
700,"supports data integrity, ensures reporting accuracy, and enables the optimization of reporting processes:
leads high-profile and cross-department analytics projects for multiple stakeholders:
collaborate with technical staff to standardize and mechanize routine reports, dashboards, and metrics based on industry standards and best practices."
701,work with key stakeholders to develop and maintain data standards and common data elements for data collection.
702,supports the development and/or implementation of training initiatives to build analytical skill/proficiency across the team or in collaboration with other departments.
703,"director of reporting and analytics qualifications


bachelor's degree in business or computer science, statistics, computer science, finance, or economics from an accredited college or university preferred."
704,master's degree in a related field preferred.
705,"twelve (12) years of relevant analytical experience including eight (8) years of supervisory experience
eight (8) years of healthcare experience, including but not limited to, workers' compensation, health plan, insurance industry, medical case management, and specialty health programs
preferred: experience in workers' compensation and specialty health programs
minimum of ten (10) years of experience in communicating, summarizing, and/or presenting complex analytics findings to stakeholders
in-depth knowledge and experience using and applying analytical software, database reporting software, database user interface, query software (sql), and data mining software, in support of both report production/development and data validation
experience using industry-standard data visualization tools, bi tools, and dashboards incorporating both statistics and visualizations
experience with building and leading teams and processes in fast-paced environments
understanding and passion for emerging technology
understanding of data and analytics, application modernization technologies, the global cloud computing market, and key drivers for growth
experience working with both in-house and third-party data
experience working with project management and agile methodologies
expertise using all ms office suite tools
u.s."
706,"citizenship
ability to obtain a public trust federal government security clearance


in addition to a competitive salary, comprehensive health and welfare benefits, and incentive compensation, mca offers participation and vesting in a 401(k) plan with a company match."
707,you will also be eligible for participation in our tuition reimbursement program and many other benefits.
708,"if you would like to contribute to our important mission and work collegially in a professional organization that values intelligence, integrity, and initiative, consider a career with mca."
709,"to be considered for this position, please submit a resume, and complete the application."
710,the information provided above has been designed to indicate the general nature and level of work of the position.
711,"it is not a comprehensive inventory of all duties, responsibilities, and qualifications required."
712,"important information

successful candidates will be required to undergo a financial and criminal background check and obtain and maintain confidential-level security clearance upon hire."
713,we participate in the united states federal government e-verify program to confirm the employment authorization of the employee upon hire.
714,"search firm representatives

please be advised that mca is not seeking assistance or accepting unsolicited resumes from search firms for this employment opportunity."
715,"regardless of past practice, a valid written agreement and task order must be in place before any resumes are submitted to mca."
716,all resumes submitted by search firms to any employee at mca without a valid written agreement and task order in place will be deemed the sole property of mca and no fee will be paid in the event that person is hired by mca.
717,mca strives to make our career site accessible to all users.
718,"if you need a disability-related accommodation for completing the application process, please contact mca regarding accommodations."
719,"mca is an equal opportunity and affirmative action employer

all qualified applicants will receive consideration for employment without regard to age, citizenship status, color, disability, marital status, national origin, race, religion, sex, sexual orientation, gender identity, veteran status, or any other classification protected by federal state or local laws as appropriate, or upon the protected status of the person's relatives, friends or associates."
720,mca abides by the requirements of 41 cfr 60-741.5(a).
721,this regulation prohibits discrimination against qualified individuals on the basis of disability and requires affirmative action by covered prime contractors and subcontractors to employ and advance in employment qualified individuals with disabilities.
722,mca abides by the requirements of 41 cfr 60-300.5(a).
723,this regulation prohibits discrimination against qualified protected veterans and requires affirmative action by covered prime contractors and subcontractors to employ and advance in employment qualified protected veterans.
724,"about sedgwick

managed care advisors is a wholly owned subsidiary of sedgwick."
725,"sedgwick is a leading global provider of technology-enabled risk, benefits, and integrated business solutions."
726,taking care of people is at the heart of everything we do.
727,millions of people and organizations count on sedgwick each year to take care of their needs when they face a major life event or something unexpected happens.
728,"the company provides a broad range of resources tailored to the client's specific needs in casualty, property, marine, benefits, and other lines."
729,"at sedgwick, caring counts; through the dedication and expertise of more than 27,000 colleagues across 65 countries, the company takes care of people and organizations by mitigating and reducing risks and losses, promoting health and productivity, protecting brand reputations, and containing costs that can impact the bottom line."
730,"www.sedgwick.com


pi197360535

start your job application: click apply now

show less 
reportthe function of the director, identity governance and oversight role will be to define and implement an overarching governance framework for the identity lifecycle of northern trust."
731,"the role will report to the global head of identity and access management (iam), ensuring formulation and execution of strategic roadmaps related to 1st line of defense iam governance practices."
732,"the role will also be responsible for identity governance policy, standards and control adherence and serve as principal partner in strengthening and maintaining productive alliances with 2nd and 3rd line of defense challenge teams."
733,"additionally, this position will manage a team that will align with business, technology, information security and other corporate teams to establish and strengthen adoption of identity practices, standards and controls."
734,"as a principal iam leader, the selected candidate will partner with iam architecture, engineering, operations and program teams to ensure that identity governance and administration strategy and roadmaps are in alignment with other iam capabilities and towers of work."
735,"major duties




design and implement the strategic technology and operational objectives for the identity governance and administration (iga) tower of the northern trust (nt) iam organization
serve as a people manager for the iga function, aligning its capabilities to business and technology team objectives
represent the iam organization’s identity lifecycle capabilities to the business units as well as to technology, risk and audit teams
own the iga tower practices associated with birthright access, transfer certifications, termination services as well as access certifications
own iga for the workforce, clients and the cloud(s); partnership with iam architecture, engineering and operations
lead enforcement of iga tower standards and controls across nt, whether applications and platforms are centrally or decentralized managed
lead identity metrics and analytics collection and reporting to all levels of nt leadership
partner with business aligned technology teams to onboard all business critical applications and platforms to the iam iga suite of tools
responsible for iga related communications and business aligned iga progress reporting
responsible for enterprise level training of access management principles, practices, standards and controls
responsible for iga related audit and regulator responses and deliverables
responsible for advanced iga functions, including role based access design and implementation and segregation of duties and toxic combination identification and remediation



leadership knowledge / skills




strong team management skills."
736,"conducts performance management and career development processes, and staffing and disciplinary actions."
737,1.
738,"leads resource planning and metrics

2."
739,"develops periodic goals, organizes the work, sets short-term priorities, monitors all activities, and ensures timely and accurate completion of the work."
740,3.
741,"operates independently; has in-depth knowledge of business unit / function

4."
742,"as an iam subject area expert, provides comprehensive, in-depth consulting and leadership to team and partners at a high technical level

5."
743,"carries out activities that are large in scope, cross-functional and technically difficult

6."
744,"role is balanced between high level operational execution and development, and execution of strategic direction of business function activities

7."
745,"responsible for direct interaction with different committees and/or management

8."
746,"strategic in developing, implementing and administering programs within functional areas

manages the offshore development and onshore support functions for iam platforms and applications

qualifications




broad understanding of identity and access management, with expert knowledge in identity governance and administration
understanding of identity related regulatory requirements for all global regions
strong aptitude to develop and maintain internal and external business relationships and to leverage those relationships in pursuit of day-to-day goals and responsibilities
excellent consultative skills
excellent oral and written communication skills are required
in-depth functional / industry knowledge is required
knowledge of information security, network management, operating systems, software development, database systems and information technology concepts needed to effectively manage the group
analytical and problem solving skills are required
leadership and organizational skills are required to develop periodic goals and to manage and motivate team members towards the goals set
a college or university degree and/or relevant proven work experience is required
industry certification such as cissp, cism, cisa, cisco, sans, etc."
747,"is preferred



about northern trust:

northern trust provides innovative financial services and guidance to corporations, institutions and affluent families and individuals globally."
748,"with more than 130 years of financialexperience and over 20,000 partners, we serve the world’s most sophisticated clients using leading technology and exceptional service."
749,"working with us:

as a northern trust partner, you will be part of a flexible and collaborative work culture, which has a strong history of financial strength and stability."
750,"movement within the organization is encouraged, senior leaders are accessible, and you can take pride in working for a companythat is committed to strengthening the communities we serve!"
751,we’d love to learn more about how your interests and experience could be a fit with one of america’s best banks and most sustainable companies!
752,build your career with us and apply today.
753,"show less paramount+, a direct-to-consumer digital subscription video on-demand and live streaming service from paramount global, combines live sports, breaking news, and a mountain of entertainment."
754,"the premium streaming service features an expansive library of original series, hit shows and popular movies across every genre from world-renowned brands and production studios, including bet, cbs, comedy central, mtv, nickelodeon, paramount pictures and the smithsonian channel."
755,"the service is also the streaming home to unmatched sports programming, including every cbs sports event, from golf to football to basketball and more, plus exclusive streaming rights for major sports properties, including some of the world’s biggest and most popular soccer leagues."
756,"paramount+ also enables subscribers to stream local cbs stations live across the u.s. in addition to the ability to stream paramount streaming’s other live channels: cbsn for 24/7 news, cbs sports hq for sports news and analysis, and et live for entertainment coverage."
757,"the paramount+ monetization product team drives the customer experience for onboarding, payments, and the shared customer experience we have with our global partners!"
758,"we are seeking a top-tier director of product management, monetization to own the partner integration & entitlement experiences for paramount+ worldwide!"
759,"core responsibilities:
you are growth focused: own global partner integrations across cable, carrier, and dtc brands, including authentication, entitlements, billing, and data."
760,you are a builder: define multi-platform paramount customer & partner onboarding & conversion experiences.
761,"you are data driven: drive, and build on organization and team kpis & okrs from acquisition, conversion, and retention."
762,you are a communicator: translate and help make sure global legal & compliance corporate guidelines balanced with user needs and comprehension.
763,"you are technical: use sdlc & scrum principles to partner with engineering and quality assurance teams to build solutions that meet user, partner, and paramount+ requirements."
764,you are a leader: build & foster product teams that will own primary revenue sources across paramount+ across partnership & dtc stakeholders.
765,"experience:
global scope: proven ability to launch services globally - including united states, latin america, europe, and asia."
766,"partnerships: cable & carrier product launches in partnership with u.s., emea, latam, and other regions."
767,"platforms: products with device & operating system partners on a global scale, across mobile, tablet, and set top boxes."
768,identity: working knowledge of authentication & access for subscription services.
769,"entitlements: demonstrated experience with various levels of subscription services, including free trial conversion, up/downgrades, and global customer access."
770,"payments: applied experience in payments, taxation & monetization on a global scale."
771,"legal & compliance: working with legal, privacy, security, and compliance teams at a global scale."
772,"technical: you understand systems, client & server architecture - you understand how products are built."
773,demonstrated working knowledge of payment & taxation providers & systems.
774,"demonstrated working knowledge of authentication & entitlement services - how customers gain access to a service, up/downgrade, etc."
775,"working on multi-platform applications - web, mobile app, smart tv & game console."
776,"understanding of complex direct-to-consumer (dtc) subscription flows via web & app stores - eg: apple itunes / google play / amazon / roku, partner oauth & federation."
777,"team building: you have identified exceptional team members, you have hired the best - you build careers, inspire others, and lead by example."
778,"education:
degree in a technical engineering, technical business, or similar field

bonus:technical aptitude:
fluency in one or more coding and/or database languages,i.e."
779,"javascript, react, json sql/mysql, swift, etc."
780,working knowledge of service oriented architecture.
781,"working knowledge of recurly, oauth, tv everywhere, intro offers, promotional codes, etc."
782,"user experience:
deep understanding of core user experience, visual design, and user research principles."
783,"ability to wireframe, whiteboard, build user flows - figma, sketch, or similar."
784,"ability to articulate complex user needs to various stakeholder teams - including executives, partners, and working teams."
785,"data:
fluency in data architecture, data constructs, sql, etc."
786,familiarity with monitoring and diagnostic tool sets - i.e.
787,"jsonlint, charles proxy, new relic, conviva, etc."
788,"additional information

hiring salary range: $175,000.00 - 200,000.00."
789,"the hiring salary range for this position applies to new york city, california, colorado, washington state, and most other geographies."
790,"starting pay for the successful applicant depends on a variety of job-related factors, including but not limited to geographic location, market demands, experience, training, and education."
791,"the benefits available for this position include medical, dental, vision, 401(k) plan, life insurance coverage, disability benefits, tuition assistance program and pto or, if applicable, as otherwise dictated by the appropriate collective bargaining agreement."
792,this position is bonus eligible.
793,"https://www.paramount.com/careers/benefits

paramount is an equal opportunity employer (eoe) including disability/vet."
794,"at paramount, the spirit of inclusion feeds into everything that we do, on-screen and off."
795,"from the programming and movies we create to employee benefits/programs and social impact outreach initiatives, we believe that opportunity, access, resources and rewards should be available to and for the benefit of all."
796,paramount is proud to be an equal opportunity workplace and is an affirmative action employer.
797,"we are committed to equal employment opportunity regardless of race, color, ethnicity, ancestry, religion, creed, sex, national origin, sexual orientation, age, citizenship status, marital status, disability, gender identity, gender expression, and veteran status."
798,"if you are a qualified individual with a disability or a disabled veteran, you may request a reasonable accommodation if you are unable or limited in your ability to use or access."
799,https://www.paramount.com/careers as a result of your disability.
800,you can request reasonable accommodations by calling 212.846.5500 or by sending an email to viacomaccommodations@viacom.com.
801,only messages left for this purpose will be returned.
802,"to apply to this job, click apply now

show less 
reportinterested in a career with both meaning and growth?"
803,"whether your abilities are in direct patient care or one of the many other areas of healthcare administration and support, everyone at parkland works together to fulfill our mission: the health and well-being of individuals and communities entrusted to our care."
804,"by joining parkland, you become part of a diverse healthcare legacy that‚äôs served our community for more than 125 years."
805,"put your skills to work with us, seek opportunities to learn and join a talented team where patient care is more than a job."
806,it‚äôs our passion.
807,"primary purpose



responsible for parkland‚äôs enterprise information systems operations, including service desk, desktop support, and it asset management of end-user devices."
808,"also responsible for oversight of outsourced functions such as managed print services, contact center as a service (ccaas), and other vendors."
809,"supports development and enforcement of core itil operational processes such as change management, incident management, problem management, major incident management, and request fulfillment."
810,"minimum specifications

education
bachelor's degree in computer science, telecommunications, information systems, business administration, or a related field."
811,prefer a master‚äôs degree.
812,"experience
must have ten years of management experience in a large information technology environment."
813,must have experience managing a service-level agreement (sla) driven outsourcing contract.
814,"must have experience with oversight of directly employed staff, as well as third party staff."
815,prefer operational experience in a hospital setting.
816,prefer experience with emr system implementation and/or emr lifecycle management.
817,"equivalent education and/or experience
may have an equivalent combination of education and/or experience in lieu of specific education and/or experience as stated above."
818,"certification/registration/licensure
prefer an information technology infrastructure library (itil) foundation or practitioner certification."
819,prefer a project management professional (pmp) certification.
820,"skills or special abilities
must demonstrate excellent verbal and written communication skills, and the ability to relate effectively with diverse groups of parkland employees."
821,"must have strong leadership, planning, and organizational skills."
822,must have a significant understanding of multi-platform it environments.
823,must be able to demonstrate both analytical and statistical skills.
824,"must have excellent presentation skills, and personal computer skills in powerpoint, access, microsoft word, and excel software."
825,must be able to demonstrate effective management skills and techniques.
826,must be customer service oriented.
827,"responsibilities
identifies and analyzes the design of jobs, work processes, work flows, etc."
828,"for the it service operations department and implements appropriate changes to improve effectiveness, productivity, and efficiency that support the overall goals of the department and parkland."
829,"selects, trains, schedules, motivates, supervises, and evaluates employees, making recommendations for disciplinary actions up to and including termination, to ensure maximum utilization of individual and group capabilities."
830,ensures that assigned employees receive opportunities to further their knowledge.
831,"provides daily operational oversight and acts as an escalation point for the service desk, end user computing, and correctional health teams in it, along with outsourced services, ensuring customer service issues are addressed."
832,assists in the prioritization of daily activities for each team as needed.
833,"conducts regularly scheduled meetings, including the daily operational meeting and the weekly change meeting."
834,also responsible for ad-hoc meetings such as the root cause analysis meetings and process improvement meetings designed to improve specific team activities and inter-team communications.
835,develops and monitors annual budgets that ensure the it service operations department has the necessary funds to carry out the goals and objectives that have been established for the department.
836,"develops, implements, monitors, and revises annual goals and objectives for the it service operations department that support the missions and objectives of parkland."
837,"maintains knowledge of applicable rules, regulations, policies, laws and guidelines that impact the it service operations department."
838,"develops effective internal controls that promote adherence to applicable state/federal laws, and the program requirements of accreditation agencies and federal, state and private health plans."
839,seeks advice and guidance as necessary to ensure proper understanding.
840,"stays abreast of the latest developments, advancements, and trends in the field of information systems by attending seminars/workshops, reading professional journals, and actively participating in professional organizations."
841,integrates knowledge gained into current work practices.
842,monitors performance of outsourced vendors through regularly scheduled meetings and through reporting mechanisms such as monthly sla reports.
843,interacts with vendors for issues resolution as needed.
844,"working with it management, responsible for organizing and leading special projects to demonstrate and develop innovative solutions for information issues of concern for parkland."
845,"ensures that assigned employees understand how they can individually provide customer service to patients, employees, and vendors by monitoring employee progress to ensure expectations are being met."
846,"maintains a cooperative working relationship with client departments, senior management, vendors, and other hospitals to ensure that information needs can be identified and met."
847,interfaces with parkland departments and users at meetings as required.
848,follows up with end user departments regarding reports of poor service.
849,"job accountabilities
identifies and analyzes the design of jobs, work processes, work flows, etc."
850,"for the area and implements appropriate changes to improve effectiveness, productivity, and efficiency that support the overall goals of the department and parkland."
851,"stays abreast of the latest developments, advancements, and trends in the field by attending seminars/workshops, reading professional journals, actively participating in professional organizations, and/or maintaining certification or licensure."
852,integrates knowledge gained into current work practices.
853,"maintains knowledge of applicable rules, regulations, policies, laws and guidelines that impact the area."
854,"develops effective internal controls designed to promote adherence with applicable laws, accreditation agency requirements, and federal, state, and private health plans."
855,seeks advice and guidance as needed to ensure proper understanding.
856,develops and monitors annual budgets that ensure the department has the necessary funds to carry out the goals and objectives that have been established for the department.
857,"develops, implements, monitors, and revises annual goals and objectives for the department that support the missions and objectives of parkland."
858,"selects, trains, schedules, motivates, supervises, and evaluates employees making recommendations for disciplinary actions up to and including termination, to ensure maximum utilization of individual and group capabilities."
859,ensures that assigned employees receive opportunities to further their knowledge.
860,"#li-rb1
parkland health and hospital system prohibits discrimination based on age (40 or over), race, color, religion, sex (including pregnancy), sexual orientation, gender identity, gender expression, genetic information, disability, national origin, marital status, political belief, or veteran status."
861,"show less overview

the identity and access management (iam) director will be responsible for end to end architecture, design, engineering, delivery, and support of enterprise ldap, active directory, azure active directory, and privileged access management products and services."
862,"the director will lead global teams, driving discussions across various pepsico project teams and other staff developers and operations team to ensure that pepsico information security guidelines and standards are adhered to while meeting the requirements for the business."
863,"the iam director must possess experience with delivering solutions across directory services, privileged account management, as well as foundational security infrastructure concepts across operating systems, networking, and n-tiered architectures with good troubleshooting skills."
864,"the iam director will be expected to continuously improve the time, cost and risk associated with privileged access management, directory platforms while driving future direction and evolution of iam technologies and processes."
865,"responsibilities

this role has end to end accountability for enterprise directory services, active directory services, azure active directory services and privileged account management services and platforms/products driving programs, engineering activities, ongoing support
manage global pepsico ldaps (ad, azure ad, enterprise ldap and other instances) products, environments and solutions supporting 700k+ accounts and 380k+ identities
support the multi-year cloud transformation journey that includes operationalizing the required technology foundations in a hybrid multi-cloud environment
lead multi-year program building new ldap platform, migrating applications from legacy to new oracle ldap platform to provide a more secure and supportable enterprise ldap solution to pepsico
drive the transformation of pepsico pam solution and the increased onboarding of privileged accounts including it and ot."
866,the service supports 400k+ current accounts with a growth rate of approximately 3k accounts annually.
867,"stay current on technologies and industry trends in the areas of responsibility and manage vendor relationships
manage baseline and investment budgets for areas of responsibility
manage contractors with vendors for services and licenses partnering with appropriate teams
drive strategy and roadmap for iam
technical leader for iam solutions
manage engineering and operations teams globally
manage pam tools for account/password management, privileged access request provisioning / de-provisioning of access including recertification end to end
manage authentication and authorization utilizing directory solutions
manage operational teams across directories and pam driving incident resolution, troubleshooting and issue resolution across areas
gather requirements and guide / recommend the right integration pattern for applications needing services, taking into consideration the impact to the environment and standards set in pepsico
drive technical integrations across areas of responsibility and ensure the right architecture/design is implemented in enabling the business partnering across appropriate architects and leads
specifying guidelines and supporting processes for integration, administration and maintenance
developing general purpose services, usable by a variety of authorized systems and applications
interaction with application teams to gather requirements, design and deliver solution to integrate with pepsico iam products
recommend improvements, corrections, remediation or requirements for associated projects
create and maintain documentation for appropriate iam related activities and metric reporting
advocate secure computing practices, procedures, and communicate information security best practices throughout the company."
868,"ability to troubleshoot and resolve issues quickly identifying the best option in an emergency
ability to work with different teams and interact with technical and business folks across the enterprise
drive communications and present across different levels of organization
covid-19 vaccination is a condition of employment for this role."
869,"please note that all such company vaccine requirements provide the opportunity to request an approved accommodation or exemption under applicable law

qualifications

12+ years overall it experience
10+ years of experience with directories such as odsee, oud, ad, aads
7+ years of experience with privileged access management solutions such as tpam, cyberark
6+ years of information security experience with a focus in iam
8+ years of experience with troubleshooting issues with directory solutions, and applications
5+ years of experience with developing tools with ldap via jndi preferred
5+ years of experience with web application management
5+ years of working experience with building and using shell and pearl scripts
advanced understanding of user life cycle management, authentication/authorizations and controls around privileged access
functional:
ability to guide teams through complex issues and drive resolution for issues that arise within complex and high risk applications
ability to effectively translate technical information between vendors, it management and other internal and external it teams
ability to work with all levels of management to define requirements associated with iam services, incorporating security best practices
ability to build project plans, translate directives, and present project deliverables to upper management
advanced understanding of the broader impact of information security from a business perspective
understanding of business processes associated with identity and access management lifecycle and ability to design and implement solutions that meet complex business requirements preferred
experience managing global teams that include employees and vendors
experience managing vendors driving slas
soft skills
collaborate across global teams and partner across different levels
drive global programs across sectors partnering with global teams
mentor team members
ability to clearly communicate thoughts and ideas in both oral and written formats."
870,"self-motivated and ability to prioritize and handle tasks in a fast-paced environment
proven track record of achieving results through collaboration and teamwork
foster company success through a professional appearance, being courteous to customers and all pepsico associates and by having a positive attitude

eeo statement

all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, or disability status."
871,"pepsico is an equal opportunity employer: female / minority / disability / protected veteran / sexual orientation / gender identity

if you'd like more information about your eeo rights as an applicant under the law, please download the available eeo is the law & eeo is the law supplement documents."
872,view pepsico eeo policy.
873,"please view our pay transparency statement

apply now: click apply now

show less about the role

second front systems (2f) is seeking a motivated director of it to support our team."
874,we are a fast-growing entrepreneurial team working at the convergence of technology and national security.
875,the work will be dynamic and wide-ranging with operations supporting the deployment and scale of our game warden platform.
876,"as the director of it at second front systems, your responsibilities are to integrate and manage business and security tools that support the entire second front team, including responding to outages and providing technical assistance to other team members when required."
877,"you will be responsible for helping to select the right tools that enable second front’s business, and ensure that those tools can be integrated with existing it systems, and can be implemented with advanced security features to limit the risk of data loss."
878,"you’ll champion automation to reduce cost, both in manual engineering effort and dollars."
879,you’ll prioritize documentation that allows both internal and external end-users to clearly understand our systems and processes.
880,"you will be leading a small team of it specialists, which will include employees, contractors, and interns."
881,"finally, you are responsible for learning new things, solving big problems, speaking your mind, and contributing to a culture of diversity, innovation, and excellence.‍

note: this position requires u.s. citizenship due to government contract requirements."
882,"what you’ll do

our it team is responsible for building and delivering cloud-native tools and services for second front business and product teams, with an emphasis on automation and security."
883,"specific tasks include:

perform it support duties as directed
provide remote management and security of end user devices
coordinate with infrastructure team for security and monitoring of cloud services
build and maintain an identity access and a management system that syncs across multiple business systems, creating a seamless user experience
track physical equipment and software licenses for company purchased products
operate and maintain a trouble ticket system, integrated with company messaging systems
implement automation to create efficiencies in it process for both hardware and software
ensure documentation of our systems and processes
coordinate activities with cto and coo

skills you’ll bring to our team

able to be a positive influence on the company
comfortable working on complex it problems, striving to find unique solutions to problems."
884,"always try to get to yes, rather than telling users no."
885,"ability to research and analyze product offerings for business systems and security tools for implementation by the company
experience solving complex and sometimes ill-defined problems
extensive knowledge of gsuite, ldap, and okta integration and administration
extensive knowledge of api integrations and automation scripting
knowledge of aws cloud administration and security configurations
excellent communication skills to create and implement it policies and procedures
7-10 years of relevant experience

preferred qualifications

able to obtain a secret-level security clearance
certification in cloud administration, network administration, it operations, or cybersecurity
have a strong interest in matters of national security

success at 2f looks like:

viewing obstacles as opportunities for growth
having a bias toward action and tangible, measurable results
striving to be both compassionate and direct with your feedback
being team-oriented and inclusive with your actions

perks & benefits

this role is a full-time role."
886,"as a public benefit corporation, we’re a team of purpose-driven trailblazers transforming the future of u.s. national security."
887,"we hire the best to do their best and, as such, we are committed to providing the perks and benefits you need to be successful—both in- and outside the workplace."
888,"we offer you:

competitive salary
healthcare, vision and dental coverage
401(k) + 3% company contribution
wellness perks (fitness classes, mental health resources)
equity incentive plan
tech + office supplies stipend
annual professional development stipend
flexible paid time off + federal holidays off
parental leave
work from anywhere
referral bonus

visit our careers page to learn more."
889,"who we are
at second front systems (2f), we equip defense and national security professionals for long-term, continuous competition for access to emerging technologies."
890,"founded by two former u.s. marines with firsthand experience of the dangers outdated technology poses in combat, our team is dedicated to fast-tracking government access to disruptive, commercially-proven technology for u.s. national security missions."
891,"our game warden product, a fully managed and compliant devsecops platform, accelerates the process for accrediting software as a service (saas) applications for government use."
